               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 116,            0.036849,            0.022018,          0.00056561,             0.93412,             0.96564,             0.98362,             0.59835,            0.030237,            0.015237,          0.00043696,             0.00241,             0.00241,             0.00241
                 117,            0.035375,            0.017698,          0.00050563,             0.95714,             0.96877,             0.98166,             0.59492,            0.030647,            0.015239,          0.00043121,            0.002344,            0.002344,            0.002344
                 118,            0.038896,            0.019767,          0.00072794,             0.93995,             0.95626,             0.97886,              0.5789,            0.031692,            0.015453,          0.00041029,            0.002278,            0.002278,            0.002278
                 119,            0.041486,            0.029234,          0.00073383,             0.93729,              0.9514,              0.9779,             0.58744,            0.030381,            0.015531,          0.00040797,            0.002212,            0.002212,            0.002212
                 120,             0.03647,            0.023685,          0.00061817,              0.9583,             0.93795,             0.98366,             0.60487,            0.029471,            0.015316,          0.00039834,            0.002146,            0.002146,            0.002146
                 121,            0.035031,            0.023859,          0.00052477,             0.94921,             0.94345,             0.97929,             0.59142,            0.029501,            0.015306,          0.00039114,             0.00208,             0.00208,             0.00208
                 122,            0.035414,             0.02185,          0.00051621,             0.95851,             0.95345,             0.98432,             0.61329,            0.028943,            0.015202,          0.00042446,            0.002014,            0.002014,            0.002014
                 123,            0.037745,            0.025177,          0.00045658,             0.96399,             0.93719,             0.97922,             0.61167,            0.028734,            0.015147,          0.00043159,            0.001948,            0.001948,            0.001948
                 124,            0.038674,             0.02569,          0.00044296,             0.94657,             0.93231,             0.97584,             0.59684,            0.029999,             0.01532,          0.00038542,            0.001882,            0.001882,            0.001882
                 125,            0.035166,            0.021638,           0.0004569,             0.97986,             0.92808,             0.98502,             0.60619,             0.02946,            0.015007,           0.0004562,            0.001816,            0.001816,            0.001816
                 126,            0.033286,             0.01973,          0.00055305,             0.97104,              0.9498,             0.98691,             0.60683,            0.029169,            0.014792,          0.00037462,             0.00175,             0.00175,             0.00175
                 127,             0.03252,            0.019419,          0.00064799,             0.96284,             0.95766,             0.98722,             0.61042,            0.028719,            0.014724,          0.00036278,            0.001684,            0.001684,            0.001684
                 128,            0.035168,            0.020014,           0.0003753,             0.96527,             0.96729,              0.9872,             0.63404,            0.027449,            0.014566,          0.00035223,            0.001618,            0.001618,            0.001618
                 129,            0.033554,            0.023256,          0.00050718,             0.96647,             0.97247,             0.98633,             0.63572,            0.027394,            0.014615,           0.0003415,            0.001552,            0.001552,            0.001552
                 130,            0.034919,            0.024916,          0.00044016,              0.9736,             0.96625,              0.9829,             0.62066,            0.028602,            0.014778,          0.00033721,            0.001486,            0.001486,            0.001486
                 131,             0.03382,            0.022039,          0.00037283,             0.97466,             0.96009,             0.98753,             0.64267,            0.027272,            0.014558,          0.00033119,             0.00142,             0.00142,             0.00142
                 132,            0.034929,            0.024904,          0.00047304,             0.97769,             0.95635,             0.98687,             0.64074,            0.027337,            0.014502,          0.00032812,            0.001354,            0.001354,            0.001354
                 133,             0.03167,             0.02088,          0.00036213,             0.97307,             0.96321,             0.98282,             0.64897,            0.026892,            0.014437,          0.00032501,            0.001288,            0.001288,            0.001288
                 134,            0.032984,            0.021954,          0.00038061,              0.9697,             0.97504,              0.9885,             0.64197,            0.026766,            0.014343,          0.00031773,            0.001222,            0.001222,            0.001222
                 135,            0.034101,            0.020647,          0.00045226,             0.96907,             0.97275,             0.98834,             0.66145,            0.026179,            0.014284,          0.00031393,            0.001156,            0.001156,            0.001156
                 136,             0.03462,            0.019178,          0.00037088,             0.97398,             0.97556,             0.98878,              0.6538,            0.026365,            0.014261,          0.00031136,             0.00109,             0.00109,             0.00109
                 137,            0.034704,            0.022306,          0.00036881,              0.9734,             0.96054,             0.98931,               0.646,            0.026676,            0.014295,          0.00031262,            0.001024,            0.001024,            0.001024
                 138,            0.035613,             0.01847,          0.00061788,             0.97566,             0.96258,             0.98929,              0.6579,            0.026612,            0.014331,          0.00030984,            0.000958,            0.000958,            0.000958
                 139,            0.034714,            0.025104,          0.00045519,             0.97959,             0.96706,             0.98888,             0.65841,            0.026462,             0.01422,          0.00030309,            0.000892,            0.000892,            0.000892
                 140,            0.032126,            0.021827,          0.00046277,             0.97203,             0.97362,             0.98865,             0.65846,            0.026264,            0.014188,          0.00029929,            0.000826,            0.000826,            0.000826
                 141,              0.0344,            0.021578,          0.00036132,             0.97029,             0.96251,             0.98819,             0.64527,            0.026457,            0.014228,          0.00029383,             0.00076,             0.00076,             0.00076
                 142,             0.03411,            0.020789,          0.00043022,             0.96945,             0.96251,             0.98784,             0.64051,            0.026592,            0.014198,          0.00028692,            0.000694,            0.000694,            0.000694
                 143,            0.032831,            0.021761,          0.00040005,              0.9687,             0.96751,             0.98717,             0.65788,             0.02662,            0.014166,          0.00027723,            0.000628,            0.000628,            0.000628
                 144,            0.029703,            0.017238,           0.0010551,             0.96515,             0.96953,             0.98728,             0.65892,            0.026158,            0.014114,          0.00027705,            0.000562,            0.000562,            0.000562
                 145,            0.031573,            0.019843,          0.00036288,             0.96757,             0.96942,             0.98736,             0.66127,            0.025903,            0.014034,          0.00027179,            0.000496,            0.000496,            0.000496
                 146,            0.031858,            0.017843,           0.0019837,             0.98121,             0.96406,             0.98784,             0.66617,            0.025859,            0.013966,          0.00026667,             0.00043,             0.00043,             0.00043
                 147,            0.032239,            0.018947,          0.00035491,             0.99015,             0.96251,             0.98758,              0.6661,            0.025879,            0.013936,          0.00026325,            0.000364,            0.000364,            0.000364
                 148,             0.03196,            0.017061,          0.00039599,             0.99422,             0.96252,             0.98766,             0.66675,            0.025911,             0.01391,          0.00026448,            0.000298,            0.000298,            0.000298
                 149,              0.0315,            0.018629,           0.0004459,             0.99598,             0.96087,             0.98762,             0.67104,            0.025615,            0.013888,          0.00026398,            0.000232,            0.000232,            0.000232
